,CONSULTANTES ASEGURADOS,CONSULTANTES DEL SERVICIO,CONSULTANTES NUEVOS,CONSULTAS CAI,CONSULTORIO FUNCIONAL,CONSULTORIOS FISICOS,HORAS MEDICAS EFECTIVAS,HORAS MEDICAS PROGRAMADAS,MEDICOS,TOTAL CONSULTANTES,TOTAL CONSULTAS,CAMAS HOSPITALARIAS,DEFUNCIONES ANTES 48 HORAS,DEFUNCIONES DESPUES 48 HORAS,DIAS CAMA DISPONIBLES,EGRESOS,ESTANCIA,PACIENTES DIA,REINGRESOS,PACIENTE DIA UNIDAD CORONARIA,CIRUGIA MAYOR ALTA COMPLEJIDAD,CIRUGIA MAYOR BAJA COMPLEJIDAD,CIRUGIA MAYOR MEDIANA COMPLEJIDAD,CIRUGIA MENOR ALTO REQUERIMIENTO,CIRUGIA MENOR BAJO REQUERIMIENTO,HORAS PROGRAMADAS INTERVENCION QUIRURGIC,HORAS USO DE SALA,INTERVENCION QUIRURGICA PROGRAMADAS,INTERVENCIONES QUIRURGICAS SUSPENDIDAS,SALAS QUIRURGICAS FUNCIONALES,CESAREAS,NACIDOS VIVOS,NACIMIENTOS,PARTOS CON COMPLICACION,PARTOS SIN COMPLICACION,N° SALAS DE PARTOS,PACIENTE DIA - PARTOS COMPLICADOS,PACIENTE DIA - PARTOS SIN COMPLICACIÓN,ATENCIONES DE EMERGENCIA I,ATENCIONES DE EMERGENCIA II,ATENCIONES DE EMERGENCIA III,ATENCIONES DE EMERGENCIA IV,PACIENTE DIA <=24 HORAS,PACIENTE DIA > 24 HORAS,CONSULTANTES ODONTOLOGICOS,CONSULTORIOS FISICOS ODONTOLOGIA,CONSULTORIOS FUNCIONALES ODONTOLOGIA,HORAS ODONTOLOGICAS EFECTIVAS,HORAS ODONTOLOGICAS PROGRAMADAS,ODONTOLOGOS,SESIONES ODONTOLOGICAS,TRABAJOS ODONTOLOGICOS,ANALISIS LABORATORIO CE,EXAMENES DE LABORATORIO,EXAMENES RADIOLOGICOS,EXAMENES RADIOLOGICOS CE,PLACAS RADIOLOGICAS,PLACAS RADIOLOGICAS CE,RECETAS DESPACHADAS,RECETAS DESPACHADAS CE,MENORES 1 AÑO TERCERA DOSIS PENTAVALENTE,MAMOGRAFIAS PREVENTIVAS 40 A 65 (RESULTA,MUESTRAS PROCESADAS X PAP CERVICO VAGINA,PRIMERA CONSULTA EXTERNA M. PREVENTIVA,CRED ADOLESCENTES,CRED NIÑOS,ACTIVIDADES EDUCACION GRUPAL TS,ATENCIONES PSICOLOGICAS,CONTROL DE ENFERMERIA,CONTROL DE NUTRICION,CONTROL DE OBSTETRICIA,CONTROL DE TRABAJO SOCIAL,EDUCACION GRUPAL DE ENFERMERIA,EDUCACION GRUPAL DE NUTRICION,EDUCACION GRUPAL DE OBSTETRICIA,PSICOPROFILAXIS DE NUTRICION,PSICOPROFILAXIS DE OBSTETRICIA,PSICOPROFILAXIS ENFERMERIA,VISITAS DOMICILIARIAS,VISITAS DOMICILIARIAS DE NUTRICION,VISITAS DOMICILIARIAS DE OBSTETRICIA,VISITAS DOMICILIARIAS TS,PERSONAL DE ENFERMERIA,PERSONAL DE OBSTETRICIA,PSICOPROFILAXIS DE PSICOLOGIA,VISITAS DOMICILIARIAS DE PSICOLOGIA,PSICOPROFILAXIS TS
P.M. CASTROVIRREYNA _per_2014-03,195,195,34,0,2,1,100,100,1,195,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,2,0,157,1,2,100,100,1,323,808,184,204,0,0,0,0,841,748,0,10,7,41,10,47,0,0,537,0,307,0,48,0,2,0,3,0,10,0,3,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-04,164,164,46,0,2,1,100,100,1,164,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,137,1,2,100,100,1,306,765,203,256,0,0,0,0,848,779,1,6,15,41,10,30,0,0,528,0,373,0,16,0,2,0,3,0,12,0,3,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-05,97,97,16,0,2,1,100,100,1,97,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,12,0,101,1,2,110,110,1,338,845,667,770,0,0,0,0,757,677,3,0,14,38,12,28,0,0,529,0,346,0,2,0,3,0,3,0,3,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-06,119,119,49,0,2,1,110,110,1,119,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,74,1,2,110,110,1,372,930,319,370,0,0,0,0,974,907,2,0,14,38,12,48,0,0,724,0,300,0,2,0,2,0,4,0,10,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-07,125,125,62,0,2,1,115,115,1,125,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,2,0,72,1,2,65,65,1,188,470,238,290,0,0,0,0,940,868,1,8,13,45,14,42,0,0,523,0,381,0,2,0,2,0,3,0,8,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-08,117,117,45,0,2,1,105,105,1,117,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,111,1,2,100,100,1,339,848,133,205,0,0,0,0,961,866,3,0,14,42,13,41,0,0,406,0,357,0,1,0,2,0,5,0,7,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-09,127,127,76,0,2,1,100,100,1,127,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,86,1,2,100,100,1,349,873,382,425,0,0,0,0,737,687,1,5,18,45,7,46,0,0,383,0,388,0,2,0,4,0,2,0,9,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-10,98,98,62,0,2,1,100,100,1,98,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,71,1,2,100,100,1,353,883,123,222,0,0,0,0,895,816,1,0,38,38,12,38,0,0,326,0,163,0,2,0,2,0,1,0,9,0,1,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-11,56,56,27,0,2,1,115,115,1,56,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,12,0,47,1,2,100,100,1,385,963,237,368,0,0,0,0,854,790,4,8,27,52,14,45,0,0,313,0,394,0,2,0,4,0,2,0,3,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-12,33,33,17,0,2,1,100,100,1,33,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,27,1,2,100,100,1,310,775,164,278,0,0,0,0,711,650,0,6,27,33,3,33,0,0,407,0,390,0,5,0,5,0,2,0,5,0,2,0,1,1,0,0,0
P.M. CASTROVIRREYNA _per_2014-TOTAL,1851,1851,558,0,2,1,1245,1245,1,1851,6463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,134,5,35,0,1355,1,2,1185,1185,1,3873,9686,3293,4087,0,0,0,0,10121,9201,19,58,213,473,148,446,0,0,5720,0,4098,0,142,0,32,0,40,0,99,0,33,0,12,12,0,0,0
P.M. CHALA _per_2014-01,216,216,19,0,1,1,47,50,1,216,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,385,1,0,0,19,1,10,0,0,140,0,18,0,4,0,0,0,2,0,3,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-02,114,114,19,0,1,1,40,40,1,114,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,13,1,1,12,12,0,49,102,0,0,0,0,0,0,328,304,0,1,3,10,0,4,0,0,0,0,14,0,0,0,3,0,3,0,0,0,3,0,1,0,0,0,0
P.M. CHALA _per_2014-03,64,64,8,0,1,1,38,40,1,64,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,277,2,0,5,10,0,8,0,0,108,0,14,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-04,65,65,15,0,1,1,50,50,1,65,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,22,1,1,18,18,1,55,87,0,0,0,0,0,0,402,378,1,0,0,15,0,8,0,0,111,0,21,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-05,52,52,15,0,1,1,40,44,1,52,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,8,1,1,7,8,1,21,37,0,0,0,0,0,0,658,350,2,0,3,14,0,9,0,0,65,0,25,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-06,49,49,26,0,1,1,44,48,1,49,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,10,1,1,7,8,1,21,29,0,0,0,0,0,0,688,412,1,0,4,31,0,9,0,0,37,0,22,0,2,0,0,0,5,0,1,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-07,51,51,30,0,1,1,46,48,1,51,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,11,1,1,10,10,1,31,44,0,0,0,0,0,0,684,549,2,0,11,28,0,2,0,0,27,0,20,0,1,0,0,0,5,0,3,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-08,64,64,28,0,1,1,50,50,1,64,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,10,1,1,8,8,1,25,38,0,0,0,0,0,0,729,594,2,4,6,35,0,4,0,0,233,0,18,0,2,0,1,0,3,0,2,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-09,60,60,45,0,1,1,48,50,1,60,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,12,1,1,8,8,1,24,42,0,0,0,0,0,0,595,496,3,4,10,27,0,10,0,0,229,0,19,0,2,0,0,0,5,0,3,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-10,47,47,32,0,1,1,44,48,1,47,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,9,1,1,10,10,1,29,59,0,0,0,0,0,0,673,400,3,1,9,19,0,13,0,0,217,0,28,0,4,0,0,0,4,0,9,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-11,48,48,33,0,1,1,50,50,1,48,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,1,1,6,8,1,17,44,0,0,0,0,0,0,626,438,0,0,14,19,0,0,0,0,180,0,27,0,6,0,0,0,6,0,5,0,0,0,1,0,0,0,0
P.M. CHALA _per_2014-12,44,44,26,0,1,1,44,48,1,44,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,1,1,4,10,1,12,32,0,0,0,0,0,0,507,379,2,0,17,16,0,0,0,0,134,0,29,0,4,0,0,0,0,0,10,0,3,0,1,0,0,0,0
P.M. CHALA _per_2014-TOTAL,874,874,296,0,1,1,541,566,1,874,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,110,1,1,90,100,1,284,514,0,0,0,0,0,0,6620,4962,19,10,82,243,1,77,0,0,1481,0,255,0,31,0,4,0,35,0,42,0,6,0,12,0,0,0,0
P.M. CHAO _per_2014-01,489,489,83,0,1,1,104,104,2,489,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,1,1,100,100,1,330,872,0,0,0,0,0,0,1638,1331,1,4,81,39,3,147,0,0,244,0,354,0,3,0,6,0,4,0,0,0,0,0,1,1,0,0,0
P.M. CHAO _per_2014-02,424,424,84,0,1,1,98,98,1,424,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,1,98,98,1,344,900,0,0,0,0,0,0,1868,1579,4,4,81,26,4,188,0,0,406,0,347,0,3,0,4,0,7,0,1,0,8,0,1,1,0,0,0
P.M. CHAO _per_2014-03,339,339,80,0,1,1,100,100,1,339,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,96,96,1,309,797,0,0,0,0,0,0,1826,1487,0,0,72,41,0,0,0,0,0,0,365,0,0,0,4,0,7,0,0,0,7,0,0,1,0,0,0
P.M. CHAO _per_2014-04,278,278,65,0,1,1,100,100,1,278,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,1,100,100,1,312,801,0,0,0,0,0,0,1579,1410,0,0,24,22,0,0,0,0,0,0,87,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
P.M. CHAO _per_2014-05,337,337,101,0,2,2,160,160,2,337,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,95,95,1,295,790,0,0,0,0,0,0,2030,1768,3,9,55,25,9,155,0,0,189,0,327,0,0,0,5,0,6,0,0,0,0,0,1,1,0,0,0
P.M. CHAO _per_2014-06,282,282,101,0,2,2,164,164,2,282,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,1,100,100,1,330,906,0,0,0,0,0,0,2201,1918,2,3,89,22,16,176,0,0,335,0,387,0,4,0,6,0,7,0,3,0,7,0,1,1,0,0,0
P.M. CHAO _per_2014-07,236,236,94,0,2,2,160,160,2,236,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1,1,100,100,1,292,849,0,0,0,0,0,0,1972,1696,3,2,93,26,4,159,0,0,317,0,321,0,4,0,12,0,7,0,0,0,6,0,1,1,0,0,0
P.M. CHAO _per_2014-08,231,231,94,0,2,2,148,148,2,231,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,96,96,1,301,808,0,0,0,0,0,0,1779,1499,8,2,24,29,4,158,0,0,568,0,355,0,1,0,9,0,7,0,3,0,5,0,1,1,0,0,0
P.M. CHAO _per_2014-09,251,251,107,0,2,2,164,164,2,251,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,1,100,100,1,314,824,0,0,0,0,0,0,2032,1776,6,5,62,51,3,179,0,0,628,0,300,0,1,0,6,0,5,0,2,0,11,0,1,1,0,0,0
P.M. CHAO _per_2014-10,219,219,81,0,2,2,150,150,2,219,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,1,100,100,1,302,791,0,0,0,0,0,0,1881,1556,0,2,66,72,3,146,0,0,568,0,312,0,1,0,4,0,5,0,2,0,8,0,1,1,0,0,0
P.M. CHAO _per_2014-11,252,252,118,0,2,2,192,192,2,252,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1,1,100,100,1,294,752,0,0,0,0,0,0,2151,1821,10,1,72,102,20,168,0,0,541,0,356,0,1,0,3,0,5,0,0,0,7,0,1,1,0,0,0
P.M. CHAO _per_2014-12,129,129,72,0,1,1,100,100,1,129,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,1,96,96,1,276,709,0,0,0,0,0,0,1534,1230,0,0,57,35,0,79,0,0,272,0,292,0,1,0,2,0,6,0,0,0,13,0,1,1,0,0,0
P.M. CHAO _per_2014-TOTAL,3467,3467,1080,0,2,2,1640,1640,2,3467,8556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,1,1,1181,1181,1,3699,9799,0,0,0,0,0,0,22491,19071,37,32,776,490,66,1555,0,0,4068,0,3803,0,19,0,63,0,66,0,11,0,72,0,10,12,0,0,0
P.M. CHICRIN _per_2014-01,369,369,14,0,2,1,99,100,1,369,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,2,0,318,1,2,120,123,1,374,959,0,0,0,0,0,0,1229,839,4,0,10,92,22,51,0,0,459,0,261,0,0,0,0,0,1,0,5,0,5,0,1,1,0,0,0
P.M. CHICRIN _per_2014-02,218,218,7,0,2,1,101,102,1,218,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1,0,219,1,2,122,125,1,378,958,0,0,0,0,0,0,1357,902,3,2,6,114,21,54,0,0,448,0,347,0,0,0,0,0,0,0,5,0,3,0,1,1,0,0,0
P.M. CHICRIN _per_2014-03,163,163,6,0,2,1,97,100,1,163,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,0,0,0,150,1,2,120,125,1,378,963,0,0,0,0,0,0,1281,814,1,2,16,118,15,38,0,0,391,0,273,0,3,0,4,0,4,0,10,0,3,0,1,1,0,0,0
P.M. CHICRIN _per_2014-04,118,118,13,0,2,1,109,108,1,118,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,5,0,83,1,2,123,125,1,378,961,0,0,0,0,0,0,1399,991,2,0,14,106,8,49,0,0,235,0,291,0,4,0,2,0,5,0,10,0,5,0,1,1,0,0,0
P.M. CHICRIN _per_2014-05,74,74,8,0,2,1,107,102,1,74,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,117,0,1,0,116,1,2,126,129,1,398,995,0,0,0,0,0,0,1372,919,2,2,13,5,20,71,0,0,446,0,330,0,0,0,0,0,0,0,8,0,2,0,1,1,0,0,0
P.M. CHICRIN _per_2014-06,63,63,11,0,2,1,102,102,1,63,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,3,0,123,1,2,115,115,1,361,904,0,0,0,0,0,0,1072,870,3,0,20,15,18,84,0,0,402,0,303,0,0,0,0,0,1,0,8,0,5,0,1,1,0,0,0
P.M. CHICRIN _per_2014-07,94,94,8,0,1,1,98,96,1,94,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,159,1,2,124,126,1,388,987,0,0,0,0,0,0,1411,892,3,4,6,16,5,31,0,0,0,0,306,0,0,0,0,0,3,0,0,0,2,0,1,1,0,0,0
P.M. CHICRIN _per_2014-08,147,147,10,0,2,1,93,92,1,147,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,142,0,1,0,278,1,2,125,125,1,398,1000,0,0,0,0,0,0,1333,840,2,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.M. CHICRIN _per_2014-09,85,85,11,0,2,1,103,100,1,85,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,1,0,173,1,2,97,100,1,298,751,0,0,0,0,0,0,1400,995,2,2,1,13,28,131,0,0,831,0,567,0,0,0,6,0,2,0,4,0,0,0,1,1,0,0,0
P.M. CHICRIN _per_2014-10,69,69,13,0,2,1,104,100,1,69,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,121,0,3,0,126,1,1,100,100,1,313,796,0,0,0,0,0,0,1615,1133,2,3,32,41,18,84,0,0,428,0,332,0,0,0,1,0,2,0,2,0,3,0,1,1,0,0,0
P.M. CHICRIN _per_2014-11,60,60,7,0,2,1,99,100,1,60,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,76,1,2,80,80,1,250,635,0,0,0,0,0,0,1278,965,2,3,7,17,20,89,0,0,446,0,315,0,1,0,0,0,0,0,5,0,6,0,1,1,0,0,0
P.M. CHICRIN _per_2014-12,34,34,9,0,2,1,91,93,1,34,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,2,0,39,1,2,70,70,1,222,562,0,0,0,0,0,0,1334,939,1,0,0,7,21,80,0,0,412,0,393,0,6,0,1,0,2,0,6,0,1,0,1,1,0,0,0
P.M. CHICRIN _per_2014-TOTAL,1494,1494,117,0,2,1,1203,1195,1,1494,6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1373,0,19,0,1860,1,2,1322,1343,1,4136,10471,0,0,0,0,0,0,16081,11099,27,18,135,575,196,762,0,0,4498,0,3718,0,14,0,14,0,20,0,63,0,35,0,11,11,0,0,0
P.M. CHUCARAPI _per_2014-01,475,475,39,0,1,1,100,100,1,475,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,76,1,1,78,78,1,173,521,0,0,0,0,0,0,1305,408,0,0,10,73,0,25,0,0,179,0,83,0,1,0,24,0,4,0,10,0,0,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-02,342,342,35,0,1,1,100,100,1,342,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,0,41,1,1,60,60,1,159,394,0,0,0,0,0,0,1421,570,3,0,20,47,0,17,0,0,156,0,100,0,1,0,0,0,1,0,6,0,0,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-03,297,297,23,0,1,1,100,100,1,297,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,62,1,1,78,78,1,208,549,0,0,0,0,0,0,1634,676,1,0,19,67,0,24,0,0,205,0,97,0,1,0,26,0,4,0,1,0,0,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-04,223,223,31,0,1,1,100,100,1,223,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,0,0,0,43,1,1,78,78,1,180,469,0,0,0,0,0,0,1557,597,2,0,19,57,0,26,0,0,199,0,106,0,1,0,4,0,0,0,2,0,5,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-05,70,70,17,0,1,1,100,100,1,70,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,42,1,1,78,78,1,199,503,0,0,0,0,0,0,1749,776,3,0,15,20,0,22,0,0,94,0,93,0,1,0,1,0,1,0,8,0,5,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-06,125,125,29,0,1,1,100,100,1,125,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,1,78,78,1,171,427,0,0,0,0,0,0,1851,971,2,0,16,60,0,22,0,0,76,0,18,0,2,0,0,0,1,8,4,0,4,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-07,98,98,26,0,1,1,100,100,1,98,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,42,42,1,85,211,0,0,0,0,0,0,2162,1308,2,0,14,60,0,23,0,0,64,0,14,0,1,0,0,0,1,0,11,0,4,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-08,62,62,18,0,1,1,100,100,1,62,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1,1,42,42,1,87,228,0,0,0,0,0,0,2217,1158,0,2,15,64,0,25,0,0,178,0,73,0,1,0,0,0,3,0,8,0,3,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-09,87,87,37,0,1,1,100,100,1,87,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,48,1,1,96,96,1,196,489,0,0,0,0,0,0,2387,1412,4,0,14,41,0,25,0,0,314,0,112,0,1,0,2,0,3,0,10,0,6,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-10,46,46,22,0,1,1,100,100,1,46,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,23,1,1,54,54,1,102,295,0,0,0,0,0,0,2359,1286,2,0,15,31,0,19,0,0,407,0,123,0,1,0,0,0,4,1,6,0,4,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-11,73,73,24,0,1,1,100,100,1,73,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,1,1,48,48,1,141,395,0,0,0,0,0,0,2003,1056,4,0,21,44,0,25,0,0,377,0,124,0,1,0,1,0,5,1,9,0,2,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-12,55,55,18,0,1,1,100,100,1,55,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,1001,0,0,18,65,0,16,0,0,354,0,152,0,1,0,1,0,4,0,3,0,3,0,1,1,0,0,0
P.M. CHUCARAPI _per_2014-TOTAL,1953,1953,319,0,1,1,1200,1200,1,1953,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,104,0,0,0,417,1,1,732,732,1,1701,4481,0,0,0,0,0,0,22550,11219,23,2,196,629,0,269,0,0,2603,0,1095,0,13,0,59,0,31,10,78,0,36,0,12,12,0,0,0
